0-0;0.011814746420503619;1.8269895163140153;0
0-0;1.7274974951991227;0.5268588456847676;0
0-0;1.8066095371477342;1.6297064311311924;0
0-0;0.5590639604205152;1.5956467058282344;0
0-0;0.6408456771446578;1.4199020991614706;0
0-0;1.5465151802747386;0.688262109845464;0
0-0;0.09350013686885617;0.5719840415845956;0
0-0;0.9875594905073082;0.9111964212323613;0
0-0;1.5512185246634442;0.1463056109393548;0
0-0;0.6611639495964041;1.6499186847816556;0
0-0;1.1592740091931761;0.18179587418065868;0
0-0;1.3819129730107191;0.8401916474817492;0
0-0;1.6418156824370354;1.017041513397253;0
0-0;1.6726289542539412;0.35487909644186044;0
0-0;1.6759206985607595;1.5171313517156886;0
0-0;0.18932877466886366;1.2708404501211157;0
0-0;0.7116097609889767;0.020012152537317585;0
0-0;1.7075913409394734;1.196074120861097;0
0-0;0.00886490735703549;1.642067644948477;0
0-0;0.9097757253718735;0.3286334468663772;0
0-0;1.0282495643106537;0.5050309239985786;0
0-0;1.786702489222053;0.2248233917842306;0
0-0;0.40373040236252566;0.6330069113066297;0
0-0;1.2109463930183166;0.8237921617518487;0
0-0;0.6307625574712425;0.37212198186079637;0
0-0;1.968381048043074;0.0824174754645679;0
0-0;0.3628319397666604;0.9321300064290763;0
0-0;1.4606264607444497;1.7966421485637207;0
0-0;0.9624875774709019;1.4617239526024985;0
0-0;1.9255301061284658;0.821545942592893;0
0-0;0.4705417911956349;0.10366982960573767;0
0-0;0.6414522204490922;0.9106595967272595;0
0-0;0.9988137686780725;1.5983059899078293;0
0-0;0.8763248776785064;1.7169036982053127;0
0-0;1.2707266961498798;1.5417830544136408;0
0-0;1.7538755604391305;0.4182634749069778;0
0-0;1.8994599679304816;1.7027761638697738;0
0-0;0.8259081844701817;1.0689963960668774;0
0-0;1.607358875662744;0.5501056008978671;0
0-0;1.6005025370158275;1.8553742005320537;0
0-0;1.6476808530344726;1.7337514864192312;0
0-0;0.6924345624048982;0.6750379080307016;0
0-0;0.10572528856752328;0.11561432001554528;0
0-0;1.6367647847077083;1.344309621886704;0
0-0;1.807580497582922;1.184420660312163;0
0-0;0.9341218197663257;1.3173261764471236;0
0-0;1.0531125389087814;0.15925983160554646;0
0-0;1.2934586811993898;1.2817038719401888;0
0-0;0.1887831491337777;0.5022920724692572;0
0-0;0.4167389700409756;1.230650909659158;0
0-0;1.2578058969219859;0.380298857357831;0
0-0;0.6032734789825267;1.843579198338032;0
0-0;1.093342287830427;1.266960621197541;0
0-0;0.3432842855000515;1.5326086789606692;0
0-0;0.478776618335073;0.33534927483391086;0
0-0;0.9187016452038637;1.8133544364254606;0
0-0;0.3333805376835939;1.1205190320377556;0
0-0;1.3101655148611928;0.9390390555978614;0
0-0;1.9189080151117839;0.40866308052576117;0
0-0;0.7034437785062821;1.2038952338057847;0
0-0;0.2445841034855234;0.9411874917907692;0
0-0;0.1450203375078032;0.23929453278717316;0
0-0;1.8042777760720312;1.8008467893312887;0
0-0;0.7943575418073971;0.65694098122277;0
0-0;1.271113420906276;0.1602359792812953;0
0-2;1.6680038848342544;2.324197533823239;0
0-2;1.7415951253810906;3.1169003232273935;0
0-2;0.8610457877528628;3.6605059092532652;0
0-2;1.608911748119886;3.475462294654297;0
0-2;1.8149304955951444;2.7416546686827594;0
0-2;1.5735882529894567;2.288488838415537;0
0-2;1.2455818335636177;2.9753943841456776;0
0-2;0.4981670256871018;3.2021438383726153;0
0-2;1.3148734256983314;3.5934257928037248;0
0-2;0.7115628512990608;3.144050152509413;0
0-2;0.23442886044042122;3.456522218904568;0
0-2;0.9646796276036222;3.0892868998589638;0
0-2;0.6629487649213412;3.83743853688723;0
0-2;1.813990093851973;3.8448042794393826;0
0-2;1.4560146827212364;3.0202030579824646;0
0-2;1.9062010959028535;2.602901970303032;0
0-2;1.495982551266299;2.2140731710450687;0
0-2;1.3205569043506897;2.0316559633451186;0
0-2;0.13864655542320747;2.7222484976202272;0
0-2;1.6046277932311106;3.6871569387922585;0
0-2;0.05714641112446994;2.2308125204002103;0
0-2;0.7951617284014236;2.6593564703912485;0
0-2;0.33850531443395027;3.8861539629443387;0
0-2;0.4706634847402378;3.0155339739153897;0
0-2;1.0077474551472756;3.860400807125538;0
0-2;0.7986992681527063;2.8075483934985326;0
0-2;0.10550608148891816;2.04182231457839;0
0-2;1.3426518386754993;2.377444144621531;0
0-2;1.4857232488893972;3.40656468940279;0
0-2;1.6065324699828347;3.9916145779735768;0
0-2;1.404054064835393;3.6955283533024366;0
0-2;1.1713468260003577;3.888043899736245;0
0-2;1.8849537279579782;3.9340458883915934;0
0-2;1.1213039680173218;3.6752199187366434;0
0-2;1.9459623693129098;3.0463146423197305;0
0-2;1.5646375663869423;2.586475471662807;0
0-2;1.1015710239581047;2.6988977305823187;0
0-2;1.22918740689298;2.8065420384512363;0
0-2;0.5302545846374005;3.099786120616525;0
0-2;1.2398837332365424;3.697165608446473;0
0-2;1.7163918126476807;2.088944750004284;0
0-2;0.198062927439157;2.5995486841128237;0
0-2;1.3667638240662003;3.2860325257333836;0
0-2;0.02028444433061205;3.763061132019338;0
0-2;0.5759528142627723;2.9793645418917514;0
0-2;1.4966812381072057;3.1751190600513497;0
0-2;0.009047502253642703;3.451381158297517;0
0-2;0.7745121424753771;3.994523248817278;0
0-2;0.15402136510639308;3.5643791814668053;0
0-2;0.2558718913658342;3.6412593460330394;0
0-2;0.787863143313235;3.425239406708124;0
0-2;0.05230922691215967;3.9468185339703723;0
0-2;0.6707879132796863;3.9521602474321393;0
0-2;1.1081741759489168;3.325619253725902;0
0-2;1.061274516726949;3.1701604336541176;0
0-2;0.21614727899060826;2.335168196751952;0
0-2;1.991611403074108;3.9410405698094255;0
0-2;1.1352918630182378;2.887261221104355;0
0-2;0.23017124270092437;2.7841120811990225;0
0-2;0.775137200924924;2.138088339790002;0
0-2;1.787423235557645;2.989658551983846;0
0-2;0.5224597245976776;2.154925392190374;0
0-2;0.022326584451679787;2.884566133558889;0
0-2;1.425718147511881;2.7428622042469613;0
0-2;1.7226848921004265;2.240148847961657;0
0-4;1.2687636736025507;4.993966022420009;0
0-4;0.23656906814957313;4.8785813542066565;0
0-4;0.04462604175607732;4.167573180179908;0
0-4;0.6071012097161181;5.155198214269571;0
0-4;1.9451462313961296;5.050961207831906;0
0-4;1.8095024755923375;4.717710052920018;0
0-4;0.1472969535026334;5.668143203086309;0
0-4;0.008505528727035472;4.972505102675936;0
0-4;1.5987940527493694;5.801704493701652;0
0-4;1.7828936497646966;4.001167077821136;0
0-4;1.2308700117326805;5.705271407199268;0
0-4;0.4742455700863566;4.244135132660153;0
0-4;1.9558246493841431;4.283898595503015;0
0-4;1.960595157071858;5.4892709143437655;0
